Order Date,Ship Date,Ship Mode,Segment,State,Sub-Category,Discount,Sales,Quantity,Profit,iforest_score
2016-06-04,2016-06-09,Second Class,Consumer,Illinois,Furnishings,0.6,4.044,3,-2.8308,0.360424342993741
2016-06-04,2016-06-09,Second Class,Consumer,Illinois,Art,0.2,7.408,2,1.2038,0.35057693818411323
2014-06-01,2014-06-06,Second Class,Home Office,Minnesota,Chairs,0.0,2001.86,7,580.5394,0.6713020689516348
2014-06-01,2014-06-06,Second Class,Home Office,Minnesota,Storage,0.0,166.72,2,41.68,0.4029526646102536
2014-06-01,2014-06-06,Second Class,Home Office,Minnesota,Paper,0.0,47.88,6,23.94,0.40110954821437134
2014-06-01,2014-06-06,Second Class,Home Office,Minnesota,Appliances,0.0,1503.25,5,496.0725,0.6268624462226214
2014-06-01,2014-06-06,Second Class,Home Office,Minnesota,Paper,0.0,25.92,4,12.4416,0.36283971703913553
2016-12-10,2016-12-15,Second Class,Consumer,California,Chairs,0.2,321.568,2,28.1372,0.42559578660883074
2016-09-11,2016-09-17,Standard Class,Consumer,California,Paper,0.0,7.61,1,3.5767,0.398483036328777
2016-09-11,2016-09-17,Standard Class,Consumer,California,Accessories,0.0,3347.37,13,636.0003,0.7907483911942221
2016-12-10,2016-12-13,First Class,Consumer,New York,Storage,0.0,80.58,6,22.5624,0.40980851024132225
2016-12-10,2016-12-13,First Class,Consumer,New York,Envelopes,0.0,361.92,4,162.864,0.45090042511407497
2015-11-28,2015-12-04,Standard Class,Corporate,Illinois,Furnishings,0.6,12.132,9,-8.4924,0.4887711664872819
2015-11-28,2015-12-04,Standard Class,Corporate,Illinois,Storage,0.2,82.368,2,-19.5624,0.39280298874133807
2015-11-28,2015-12-04,Standard Class,Corporate,Illinois,Storage,0.2,53.92,5,4.044,0.37588336875939826
2015-11-28,2015-12-04,Standard Class,Corporate,Illinois,Phones,0.2,647.904,6,56.6916,0.4745829159431668
2017-12-01,2017-12-03,Second Class,Consumer,New York,Accessories,0.0,20.37,3,6.9258,0.3477641158259936
2017-12-01,2017-12-03,Second Class,Consumer,New York,Storage,0.0,221.55,3,6.6465,0.37715677691041116
2017-12-01,2017-12-03,Second Class,Consumer,New York,Binders,0.2,17.52,5,6.132,0.37041258351209144
2017-06-08,2017-06-12,Standard Class,Corporate,Texas,Appliances,0.8,1.624,2,-4.466,0.37416485677805766
2014-09-19,2014-09-21,Second Class,Corporate,Texas,Machines,0.4,3059.982,3,-509.997,0.7182353472388776
2014-09-19,2014-09-21,Second Class,Corporate,Texas,Machines,0.4,2519.958,7,-251.9958,0.6870230494146127
2016-06-06,2016-06-13,Standard Class,Consumer,Illinois,Phones,0.2,328.224,4,28.7196,0.4090792579161698
2015-11-10,2015-11-15,Standard Class,Consumer,California,Accessories,0.0,79.9,2,35.156,0.3871102446332397
2017-06-16,2017-06-20,Standard Class,Corporate,North Carolina,Art,0.2,14.016,3,4.7304,0.34769911133462283
2016-01-22,2016-01-28,Standard Class,Consumer,New Jersey,Fasteners,0.0,7.56,6,0.3024,0.4092410370475034
2017-12-09,2017-12-13,Standard Class,Corporate,Ohio,Storage,0.2,37.208,1,-7.4416,0.4354190131764851
2017-12-09,2017-12-13,Standard Class,Corporate,Ohio,Envelopes,0.2,57.576,3,21.591,0.3555979274377375
2017-12-28,2018-01-02,Second Class,Corporate,California,Storage,0.0,725.84,4,210.4936,0.49937432417826916
2015-07-30,2015-07-31,First Class,Consumer,California,Accessories,0.0,209.93,7,92.3692,0.4636554572921991
2015-07-30,2015-07-31,First Class,Consumer,California,Furnishings,0.0,5.28,3,2.3232,0.35347531946694155
2015-07-30,2015-07-31,First Class,Consumer,California,Binders,0.2,10.92,3,4.095,0.3483202057598107
2017-09-16,2017-09-17,First Class,Corporate,California,Paper,0.0,8.82,2,4.0572,0.35105251265722603
2017-09-16,2017-09-17,First Class,Corporate,California,Art,0.0,5.98,1,1.5548,0.39711014524677307
2017-10-13,2017-10-17,Standard Class,Corporate,Pennsylvania,Paper,0.2,11.648,2,4.0768,0.35036689491991607
2017-10-13,2017-10-17,Standard Class,Corporate,Pennsylvania,Paper,0.2,18.176,4,5.9072,0.36167092836776643
2017-10-13,2017-10-17,Standard Class,Corporate,Pennsylvania,Storage,0.2,59.712,6,5.9712,0.4029023697080042
2017-10-13,2017-10-17,Standard Class,Corporate,Pennsylvania,Labels,0.2,24.84,3,8.694,0.3486690716751588
2015-09-26,2015-09-28,Second Class,Consumer,Texas,Binders,0.8,2.08,5,-3.432,0.3927553612781248
2015-09-26,2015-09-28,Second Class,Consumer,Texas,Phones,0.2,1114.4,7,376.11,0.5818594181971827
2015-11-02,2015-11-06,Standard Class,Consumer,California,Tables,0.2,1038.84,5,51.942,0.4974621708201828
2015-09-26,2015-10-02,Standard Class,Consumer,Oregon,Paper,0.2,141.76,5,47.844,0.4027721514766862
2015-09-26,2015-10-02,Standard Class,Consumer,Oregon,Accessories,0.2,239.8,5,47.96,0.40251618777820997
2015-09-26,2015-10-02,Standard Class,Consumer,Oregon,Paper,0.2,31.104,6,10.8864,0.39769721925447177
2016-12-18,2016-12-20,Second Class,Corporate,Florida,Binders,0.7,254.058,7,-169.372,0.5318932015417145
2016-12-18,2016-12-20,Second Class,Corporate,Florida,Appliances,0.2,194.528,2,24.316,0.3939961858152981
2016-12-18,2016-12-20,Second Class,Corporate,Florida,Supplies,0.2,961.48,5,-204.3145,0.5487441392058081
2016-11-20,2016-11-24,Second Class,Home Office,Ohio,Fasteners,0.2,19.096,7,6.6836,0.4139835316826986
2016-11-20,2016-11-24,Second Class,Home Office,Ohio,Labels,0.2,18.496,8,6.2424,0.4474920644209203
2016-11-20,2016-11-24,Second Class,Home Office,Ohio,Accessories,0.2,255.984,2,54.3966,0.42262697723576476
2016-11-20,2016-11-24,Second Class,Home Office,Ohio,Bookcases,0.5,86.97,3,-48.7032,0.3991809067337859
2014-12-26,2014-12-28,First Class,Corporate,Colorado,Furnishings,0.2,300.416,8,78.8592,0.4954955135760309
2014-12-26,2014-12-28,First Class,Corporate,Colorado,Chairs,0.2,230.352,3,20.1558,0.3807237345845772
2014-12-26,2014-12-28,First Class,Corporate,Colorado,Furnishings,0.2,218.352,3,-24.5646,0.39479075450107043
2014-12-26,2014-12-28,First Class,Corporate,Colorado,Binders,0.7,78.6,5,-62.88,0.43552052946281705
2014-12-26,2014-12-28,First Class,Corporate,Colorado,Fasteners,0.2,27.552,3,9.2988,0.34866761831270476
2016-10-28,2016-11-03,Standard Class,Corporate,New Jersey,Paper,0.0,32.4,5,15.552,0.37099331290454063
2016-10-28,2016-11-03,Standard Class,Corporate,New Jersey,Storage,0.0,1082.48,8,10.8248,0.5520891382417779
2016-10-28,2016-11-03,Standard Class,Corporate,New Jersey,Paper,0.0,56.91,3,27.3168,0.36571833464310893
2016-10-28,2016-11-03,Standard Class,Corporate,New Jersey,Furnishings,0.0,77.6,4,38.024,0.3835604697554799
2016-10-28,2016-11-03,Standard Class,Corporate,New Jersey,Binders,0.0,14.28,1,6.5688,0.40923140943548236
2017-11-19,2017-11-23,Standard Class,Consumer,Illinois,Tables,0.5,219.075,3,-131.445,0.4696343963617679
2015-05-04,2015-05-09,Second Class,Corporate,New York,Furnishings,0.0,26.8,2,12.864,0.35929115760713765
2014-12-30,2015-01-04,Standard Class,Corporate,Michigan,Art,0.0,9.84,3,2.8536,0.3486970412593338
2014-06-01,2014-06-06,Standard Class,Home Office,New Jersey,Binders,0.0,45.48,3,20.9208,0.35396704550826186
2014-06-01,2014-06-06,Standard Class,Home Office,New Jersey,Art,0.0,289.2,6,83.868,0.4630266018511056
2017-04-15,2017-04-17,First Class,Consumer,Virginia,Art,0.0,4.89,1,2.0049,0.40082161603235317
2016-09-12,2016-09-14,Second Class,Corporate,Colorado,Furnishings,0.2,15.136,4,3.5948,0.3646389267841417
2016-09-12,2016-09-14,Second Class,Corporate,Colorado,Chairs,0.2,466.768,2,52.5114,0.44480576467302996
2016-09-12,2016-09-14,Second Class,Corporate,Colorado,Furnishings,0.2,15.232,1,1.7136,0.3986626038553033
2016-09-12,2016-09-14,Second Class,Corporate,Colorado,Labels,0.2,6.264,3,2.0358,0.34853198380245803
2014-09-27,2014-10-03,Standard Class,Corporate,New Jersey,Furnishings,0.0,87.54,3,37.6422,0.37172704590867733
2014-08-09,2014-08-16,Standard Class,Corporate,Florida,Phones,0.2,178.384,2,22.298,0.3905283595446994
2014-08-09,2014-08-16,Standard Class,Corporate,Florida,Paper,0.2,15.552,3,5.4432,0.34863606996689633
2014-12-28,2014-12-30,First Class,Corporate,Pennsylvania,Art,0.2,99.136,4,8.6744,0.37135587499778755
2014-11-04,2014-11-09,Standard Class,Home Office,New York,Chairs,0.1,135.882,1,24.1568,0.45823563188780014
2014-11-04,2014-11-09,Standard Class,Home Office,New York,Machines,0.0,3991.98,2,1995.99,0.7658383068249615
2014-11-04,2014-11-09,Standard Class,Home Office,New York,Phones,0.0,275.94,6,80.0226,0.46291599236254144
2014-11-04,2014-11-09,Standard Class,Home Office,New York,Accessories,0.0,360.0,4,129.6,0.43794494919163945
2014-11-04,2014-11-09,Standard Class,Home Office,New York,Storage,0.0,43.57,1,13.071,0.426873756410731
2014-09-19,2014-09-24,Standard Class,Corporate,California,Fasteners,0.0,7.16,2,3.58,0.3510784017436225
2016-04-23,2016-04-27,Standard Class,Corporate,California,Binders,0.2,251.52,6,81.744,0.45322457467912314
2016-04-23,2016-04-27,Standard Class,Corporate,California,Accessories,0.0,99.99,1,34.9965,0.46327379684203057
2017-11-03,2017-11-05,Second Class,Corporate,Tennessee,Furnishings,0.2,15.992,1,0.9995,0.40089159137654495
2016-08-30,2016-09-01,First Class,Consumer,Pennsylvania,Phones,0.4,290.898,3,-67.8762,0.4387680831541467
2016-08-30,2016-09-01,First Class,Consumer,Pennsylvania,Storage,0.2,54.224,2,3.389,0.35869257429269163
2016-08-30,2016-09-01,First Class,Consumer,Pennsylvania,Chairs,0.3,786.744,4,-258.5016,0.5549170703415754
2016-08-30,2016-09-01,First Class,Consumer,Pennsylvania,Labels,0.2,100.24,10,33.831,0.5429204301392518
2016-08-30,2016-09-01,First Class,Consumer,Pennsylvania,Binders,0.7,37.764,6,-27.6936,0.4392661026499159
2016-04-25,2016-04-29,Second Class,Consumer,Pennsylvania,Phones,0.4,82.8,2,-20.7,0.39280298874133807
2016-04-25,2016-04-29,Second Class,Consumer,Pennsylvania,Binders,0.7,20.724,2,-13.816,0.38449541231307005
2016-04-25,2016-04-29,Second Class,Consumer,Pennsylvania,Binders,0.7,4.896,3,-3.4272,0.36120596533938076
2015-09-01,2015-09-04,Second Class,Consumer,California,Binders,0.2,4.752,1,1.6038,0.40155449424925116
2015-09-01,2015-09-04,Second Class,Consumer,California,Copiers,0.2,959.984,2,335.9944,0.5973369469133201
2015-09-01,2015-09-04,Second Class,Consumer,California,Binders,0.2,14.368,4,4.49,0.36315411411099147
2014-07-12,2014-07-17,Standard Class,Corporate,California,Binders,0.2,7.712,2,2.7956,0.3510250343749708
2014-07-12,2014-07-17,Standard Class,Corporate,California,Tables,0.2,698.352,3,-17.4588,0.45317868371524617
2015-06-22,2015-06-26,Second Class,Consumer,Utah,Fasteners,0.0,4.96,4,2.3312,0.3698890583438495
2014-04-13,2014-04-17,Second Class,Corporate,Pennsylvania,Art,0.2,17.856,4,1.116,0.3633436929537612
2014-04-13,2014-04-17,Second Class,Corporate,Pennsylvania,Binders,0.7,509.97,10,-407.976,0.672032121614825
2014-04-13,2014-04-17,Second Class,Corporate,Pennsylvania,Fasteners,0.2,30.992,13,10.0724,0.6523318095486392
2014-04-13,2014-04-17,Second Class,Corporate,Pennsylvania,Phones,0.4,71.928,12,8.3916,0.6215380837734872
2015-12-20,2015-12-24,Standard Class,Consumer,Texas,Storage,0.2,88.8,4,-2.22,0.3705665189849136
2017-06-15,2017-06-19,Standard Class,Consumer,California,Phones,0.2,47.976,3,4.7976,0.34917032796321146
2017-07-08,2017-07-12,Standard Class,Consumer,Massachusetts,Art,0.0,7.56,3,3.0996,0.3488614349099692
2017-07-08,2017-07-12,Standard Class,Consumer,Massachusetts,Paper,0.0,24.56,2,11.5432,0.3604388687134025
2017-07-08,2017-07-12,Standard Class,Consumer,Massachusetts,Art,0.0,12.96,2,4.1472,0.3507766883885686
2016-09-01,2016-09-03,First Class,Home Office,New York,Accessories,0.0,6.79,1,2.3086,0.39531318152146516
2016-09-01,2016-09-03,First Class,Home Office,New York,Paper,0.0,24.56,2,11.5432,0.3604388687134025
2016-09-01,2016-09-03,First Class,Home Office,New York,Binders,0.2,3.048,1,1.0668,0.4070829227023827
2016-09-01,2016-09-03,First Class,Home Office,New York,Paper,0.0,49.12,4,23.0864,0.36809605194290657
2016-09-01,2016-09-03,First Class,Home Office,New York,Binders,0.2,4355.168,4,1415.4296,0.7472558388307897
2016-04-08,2016-04-13,Standard Class,Consumer,New York,Bookcases,0.2,388.704,6,-4.8588,0.4573784599623217
2016-04-08,2016-04-13,Standard Class,Consumer,New York,Envelopes,0.0,8.26,2,3.7996,0.35105251265722603
2016-04-08,2016-04-13,Standard Class,Consumer,New York,Art,0.0,17.04,4,6.9864,0.36232959774542944
2016-04-08,2016-04-13,Standard Class,Consumer,New York,Paper,0.0,34.4,5,15.824,0.3726959160277985
2016-04-23,2016-04-28,Standard Class,Corporate,North Carolina,Paper,0.2,36.24,5,11.325,0.3726031146716999
2017-03-08,2017-03-11,First Class,Corporate,Georgia,Appliances,0.0,647.84,8,168.4384,0.5342280493714475
2017-03-08,2017-03-11,First Class,Corporate,Georgia,Labels,0.0,20.7,2,9.936,0.3567961866647009
2017-09-25,2017-10-01,Standard Class,Consumer,New York,Labels,0.0,20.7,2,9.936,0.3567961866647009
2017-09-25,2017-10-01,Standard Class,Consumer,New York,Chairs,0.1,488.646,3,86.8704,0.43188513752884616
2017-09-25,2017-10-01,Standard Class,Consumer,New York,Art,0.0,5.56,2,1.4456,0.3527475648097214
2017-09-25,2017-10-01,Standard Class,Consumer,New York,Furnishings,0.0,47.12,8,20.7328,0.4422642082019318
2014-09-24,2014-09-29,Standard Class,Consumer,California,Storage,0.0,211.96,4,8.4784,0.38848500663426144
2016-10-21,2016-10-21,Same Day,Corporate,Connecticut,Binders,0.0,23.2,4,10.44,0.3612059633554519
2016-10-21,2016-10-21,Same Day,Corporate,Connecticut,Supplies,0.0,7.36,2,0.1472,0.3522134657161414
2016-10-21,2016-10-21,Same Day,Corporate,Connecticut,Storage,0.0,104.79,7,29.3412,0.422620524606482
2016-10-21,2016-10-21,Same Day,Corporate,Connecticut,Bookcases,0.0,1043.92,4,271.4192,0.5359194827083563
2017-05-29,2017-06-04,Standard Class,Consumer,Texas,Paper,0.2,25.92,5,9.396,0.36961111465377805
2017-05-29,2017-06-04,Standard Class,Consumer,Texas,Storage,0.2,53.424,3,4.6746,0.35375561210350775
2014-07-23,2014-07-27,Standard Class,Consumer,Arizona,Binders,0.7,8.16,5,-5.712,0.38869802929050357
2014-07-23,2014-07-27,Standard Class,Consumer,Arizona,Accessories,0.2,1023.936,8,179.1888,0.5546365733849624
2014-07-23,2014-07-27,Standard Class,Consumer,Arizona,Art,0.2,9.24,1,0.924,0.39705283348191855
2014-07-23,2014-07-27,Standard Class,Consumer,Arizona,Accessories,0.2,479.04,10,-29.94,0.5890893352133479
2016-09-28,2016-10-01,First Class,Corporate,Illinois,Paper,0.2,99.136,4,30.98,0.3749144512056241
2017-08-27,2017-09-01,Standard Class,Corporate,Massachusetts,Tables,0.3,1488.424,7,-297.6848,0.6322762772394231
2015-04-28,2015-05-05,Standard Class,Consumer,Texas,Appliances,0.8,8.652,3,-20.3322,0.38623000320470735
2015-04-28,2015-05-05,Standard Class,Consumer,Texas,Storage,0.2,23.832,3,2.6811,0.3479845751791668
2015-04-28,2015-05-05,Standard Class,Consumer,Texas,Binders,0.8,12.176,4,-18.8728,0.3989904282934286
2016-10-28,2016-10-29,First Class,Corporate,California,Paper,0.0,50.96,7,25.48,0.4093135053226071
2016-10-28,2016-10-29,First Class,Corporate,California,Binders,0.2,49.536,3,17.3376,0.35265431609021963
2015-06-26,2015-06-29,Second Class,Corporate,Michigan,Accessories,0.0,41.9,2,8.799,0.3598807255955218
2015-11-27,2015-12-02,Standard Class,Consumer,Florida,Tables,0.45,375.4575,3,-157.0095,0.4771942554454087
2015-11-27,2015-12-02,Standard Class,Consumer,Florida,Accessories,0.2,83.976,3,-1.0497,0.3540180367080829
2015-12-03,2015-12-07,Standard Class,Corporate,Pennsylvania,Machines,0.7,482.34,4,-337.638,0.5439961673039159
2015-12-03,2015-12-07,Standard Class,Corporate,Pennsylvania,Furnishings,0.2,2.96,1,0.777,0.41196561710155005
2014-11-24,2014-11-26,First Class,Consumer,Ohio,Art,0.2,2.624,1,0.4264,0.4137938687015148
2017-12-11,2017-12-15,Standard Class,Consumer,New York,Binders,0.2,23.36,4,7.884,0.3609481182397353
2017-12-11,2017-12-15,Standard Class,Consumer,New York,Accessories,0.0,39.98,2,13.5932,0.3593530162530472
2014-09-21,2014-09-23,Second Class,Consumer,Washington,Phones,0.2,246.384,2,27.7182,0.4062732676582589
2014-09-21,2014-09-23,Second Class,Consumer,Washington,Copiers,0.0,1799.97,3,701.9883,0.6803637876650892
2014-06-07,2014-06-10,Second Class,Corporate,Illinois,Binders,0.8,12.462,3,-20.5623,0.38485512577670533
2017-06-30,2017-07-05,Standard Class,Home Office,Nevada,Binders,0.2,75.792,3,25.5798,0.3620306203472052
2017-10-17,2017-10-19,Second Class,Corporate,Rhode Island,Storage,0.0,49.96,2,9.4924,0.36001224673740173
2017-10-17,2017-10-19,Second Class,Corporate,Rhode Island,Paper,0.0,12.96,2,6.2208,0.3538893865019248
2015-10-31,2015-11-04,Standard Class,Home Office,Michigan,Supplies,0.0,70.12,4,21.036,0.36967447221841804
2016-09-08,2016-09-10,Second Class,Consumer,Texas,Storage,0.2,35.952,3,3.5952,0.35185952762495554
2016-09-08,2016-09-10,Second Class,Consumer,Texas,Bookcases,0.32,2396.2656,4,-317.1528,0.6819009811258487
2016-09-08,2016-09-10,Second Class,Consumer,Texas,Storage,0.2,131.136,4,-32.784,0.4025162879445402
2016-09-08,2016-09-10,Second Class,Consumer,Texas,Accessories,0.2,57.584,2,0.7198,0.3567728927622881
2014-12-24,2014-12-26,First Class,Consumer,Florida,Paper,0.2,9.568,2,3.4684,0.35199504564042877
2014-04-16,2014-04-20,Standard Class,Corporate,North Carolina,Art,0.2,39.072,6,9.768,0.40213994421483146
2017-12-24,2017-12-29,Standard Class,Consumer,New York,Appliances,0.0,35.91,3,9.6957,0.35224143655717766
2017-12-08,2017-12-12,Standard Class,Consumer,California,Accessories,0.0,179.95,5,37.7895,0.3986012464614409
2017-12-08,2017-12-12,Standard Class,Consumer,California,Copiers,0.2,1199.976,3,434.9913,0.608523641661462
2017-12-08,2017-12-12,Standard Class,Consumer,California,Paper,0.0,27.15,5,13.3035,0.370410394981683
2017-12-08,2017-12-12,Standard Class,Consumer,California,Tables,0.2,1004.024,7,-112.9527,0.5487078431141503
2017-12-08,2017-12-12,Standard Class,Consumer,California,Paper,0.0,9.68,1,4.6464,0.40341463373690745
2017-12-08,2017-12-12,Standard Class,Consumer,California,Labels,0.0,28.35,9,13.608,0.47091660365078747
2017-12-08,2017-12-12,Standard Class,Consumer,California,Paper,0.0,55.98,1,27.4302,0.4487132069524878
2017-12-08,2017-12-12,Standard Class,Consumer,California,Bookcases,0.15,1336.829,13,31.4548,0.7243065586370733
2017-12-08,2017-12-12,Standard Class,Consumer,California,Chairs,0.2,113.568,2,-18.4548,0.40114334579946903
2017-11-03,2017-11-07,Standard Class,Corporate,Washington,Paper,0.0,139.86,7,65.7342,0.4430187783168399
2017-11-03,2017-11-07,Standard Class,Corporate,Washington,Chairs,0.2,307.136,4,26.8744,0.40964715293393944
2017-06-24,2017-06-28,Standard Class,Consumer,California,Art,0.0,95.92,8,25.8984,0.4485973180154891
2016-04-14,2016-04-18,Standard Class,Consumer,California,Chairs,0.2,383.8,5,38.38,0.4176284268291836
2017-11-06,2017-11-10,Standard Class,Corporate,Kentucky,Paper,0.0,5.78,1,2.8322,0.3988812318595402
2017-03-04,2017-03-09,Standard Class,Corporate,California,Art,0.0,9.32,4,2.7028,0.3635428949714006
2017-03-04,2017-03-09,Standard Class,Corporate,California,Envelopes,0.0,15.25,1,7.015,0.40993183213508433
2014-06-22,2014-06-25,First Class,Consumer,Colorado,Accessories,0.2,196.752,6,56.5662,0.4400652736022804
2017-10-19,2017-10-23,Standard Class,Corporate,Massachusetts,Furnishings,0.0,56.56,4,14.7056,0.3670889313759285
2017-10-19,2017-10-23,Standard Class,Corporate,Massachusetts,Storage,0.0,32.7,3,8.502,0.3506117838164599
2017-08-21,2017-08-23,Second Class,Consumer,Mississippi,Chairs,0.0,866.4,4,225.264,0.5205271217975346
2017-11-23,2017-11-26,Second Class,Corporate,Michigan,Furnishings,0.0,28.4,2,11.076,0.3585241133741427
2017-11-23,2017-11-26,Second Class,Corporate,Michigan,Binders,0.0,287.92,8,138.2016,0.5168497730803087
2014-09-12,2014-09-13,First Class,Home Office,New York,Machines,0.0,69.99,1,30.0957,0.45388473297571097
2017-10-01,2017-10-08,Standard Class,Corporate,Texas,Art,0.2,6.672,6,0.5004,0.4092410370475034
2016-04-15,2016-04-21,Standard Class,Home Office,North Carolina,Binders,0.7,189.588,2,-145.3508,0.49477395770899874
2016-04-15,2016-04-21,Standard Class,Home Office,North Carolina,Accessories,0.2,408.744,7,76.6395,0.4636975933477219
2016-04-15,2016-04-21,Standard Class,Home Office,North Carolina,Accessories,0.2,291.96,5,54.7425,0.4158611680425495
2016-04-15,2016-04-21,Standard Class,Home Office,North Carolina,Storage,0.2,4.768,2,-0.7748,0.3584074892724591
2016-06-06,2016-06-07,First Class,Consumer,Massachusetts,Storage,0.0,714.3,5,207.147,0.4971728626249283
2014-12-19,2014-12-25,Standard Class,Consumer,Florida,Binders,0.7,4.812,2,-3.6892,0.36218704568974086
2014-12-19,2014-12-25,Standard Class,Consumer,Florida,Accessories,0.2,247.8,5,-18.585,0.412290203747264
2016-06-12,2016-06-14,Second Class,Home Office,Illinois,Machines,0.3,1007.979,3,43.1991,0.49060251214147904
