Order-Date,Ship-Mode,Segment,State,Sub-Category,Quantity,Unit-Price,Unit-Cost,iforest_score,precipitation,temperature
2015-01-02,Standard Class,Corporate,Ohio,Machines,9,132.0,237.60000000000002,0.6423106435570333,0.8395334269688928,78.86340701754443
2015-01-02,Standard Class,Corporate,Ohio,Accessories,2,44.792,42.5524,0.3949528400406161,4.389969339300609,89.60922387846048
2016-10-28,Standard Class,Consumer,California,Storage,4,23.265,16.7508,0.4001205673263973,2.1281051206826094,48.47020791184628
2016-10-28,Standard Class,Consumer,California,Phones,2,151.188,139.8489,0.4520704229722068,0.5919821409758779,66.0965894376157
2015-12-24,First Class,Consumer,Ohio,Fasteners,1,5.584,3.7691999999999997,0.670663458752552,3.221386037264046,36.320486328970475
2015-12-24,First Class,Consumer,Ohio,Paper,5,4.5408,2.89476,0.41008961339052086,4.563557612823704,85.21553711961694
2015-12-24,First Class,Consumer,Ohio,Binders,3,6.592,11.2064,0.38553728128861403,2.391455191425103,65.20901618664655
2015-12-24,First Class,Consumer,Ohio,Furnishings,3,24.234666666666666,17.873066666666663,0.3910427033132484,0.7189458449488118,27.180486641882435
2015-12-24,First Class,Consumer,Ohio,Machines,2,239.994,431.9892,1.0305735013300412,3.393602296435363,22.894073446413373
2015-12-24,First Class,Consumer,Ohio,Art,1,27.168,24.4512,0.4053925381005425,2.076432318139224,83.8964467673725
2015-08-09,Standard Class,Corporate,Michigan,Art,1,2.2,1.2320000000000002,0.40379335993319526,1.8568878139245613,71.63390067608128
2015-08-09,Standard Class,Corporate,Michigan,Tables,5,124.49000000000001,97.10220000000001,0.483473183960902,1.1752516079425137,39.938444701621364
2015-08-09,Standard Class,Corporate,Michigan,Storage,1,21.98,21.7602,0.39034564177028824,4.444529333604784,11.181695388493345
2015-02-28,Standard Class,Consumer,Tennessee,Chairs,1,161.568,189.8424,0.48291159621806506,0.49909647666800494,23.33864198609789
2015-02-28,Standard Class,Consumer,Tennessee,Chairs,7,55.670857142857145,49.40788571428572,0.5027067506471794,0.2732892266597381,66.69229630078291
2014-09-13,Standard Class,Corporate,North Carolina,Binders,7,2.664,4.4399999999999995,0.4687479858711413,2.106612797045786,73.02403324158072
2017-04-07,Standard Class,Home Office,Florida,Tables,1,233.86,335.908,0.5415924454228918,4.9265519337655315,63.189157896300884
2017-04-07,Standard Class,Home Office,Florida,Tables,2,310.30725,434.43015,0.5674413829115037,2.0500320177413287,97.45261810401641
2017-04-07,Standard Class,Home Office,Florida,Binders,1,5.328,8.88,0.8170966945718956,3.8692247858849025,30.011196528277925
2017-04-07,Standard Class,Home Office,Florida,Furnishings,2,129.036,129.036,0.45005395526735875,1.7751146972286038,28.454877713529907
2017-04-07,Standard Class,Home Office,Florida,Accessories,2,308.988,312.85035,0.5278921257204399,2.2780273040457857,31.49793809924234
2017-11-12,Standard Class,Corporate,California,Paper,2,5.28,2.9040000000000004,0.3698226946657672,1.0923008426790022,62.7988778780852
2016-06-04,Second Class,Consumer,Illinois,Paper,4,6.48,4.131,0.38462644214066505,3.9321118545475064,76.05352432852769
2016-06-04,Second Class,Consumer,Illinois,Furnishings,4,104.92,194.102,0.5040224016830867,1.6752092298717347,80.835677045369
2016-06-04,Second Class,Consumer,Illinois,Furnishings,2,5.844,8.1816,0.3705356666547801,4.823386039937764,91.71094274686378
2016-06-04,Second Class,Consumer,Illinois,Phones,1,31.984,20.7896,0.7176502252906473,2.801455453372555,29.25019941315151
2016-06-04,Second Class,Consumer,Illinois,Tables,4,44.30625,74.4345,0.44547106496740874,0.653012482768838,62.150717953012006
2016-06-04,Second Class,Consumer,Illinois,Furnishings,2,2.022,3.4374,0.3743200866882872,0.7511880592349889,54.176842796269845
2016-06-04,Second Class,Consumer,Illinois,Art,1,7.408,6.2042,0.3773037446535995,2.266878006643412,18.043556698646178
2014-06-01,Second Class,Home Office,Minnesota,Chairs,3,667.2866666666666,473.7735333333333,0.9495057481446485,3.229799960449408,26.99108067341566
2014-06-01,Second Class,Home Office,Minnesota,Storage,1,166.72,125.03999999999999,0.46956121558045016,1.10302319443753,77.33188082266271
2014-06-01,Second Class,Home Office,Minnesota,Paper,5,9.576,4.788,0.40458348224679486,2.233801345607543,71.64698185176113
2014-06-01,Second Class,Home Office,Minnesota,Appliances,4,375.8125,251.794375,0.5731923032277161,2.6268002957080068,65.94327559452915
2014-06-01,Second Class,Home Office,Minnesota,Paper,3,8.64,4.492800000000001,0.375314512496078,3.3237625966298383,81.72678895659175
2016-12-10,Second Class,Consumer,California,Chairs,1,321.568,293.4308,0.8170565363571689,4.471533645624496,34.463425207420244
2016-09-11,Standard Class,Consumer,California,Paper,1,7.61,4.0333000000000006,0.38009002027933614,2.6927716402742647,32.5040823584116
2016-09-11,Standard Class,Consumer,California,Accessories,11,304.30636363636364,246.48815454545453,0.7060452400208463,1.4445276472961253,45.28911425355943
2016-12-10,First Class,Consumer,New York,Storage,5,16.116,11.60352,0.5785441088257222,0.1205104282360019,16.975454604404845
2016-12-10,First Class,Consumer,New York,Envelopes,4,90.48,49.764,0.5921643685915512,0.0,28.68689252129697
2015-11-28,Standard Class,Corporate,Illinois,Furnishings,9,1.3479999999999999,2.2916000000000003,0.5599040639715303,1.8334049617427046,10.458401990105848
2015-11-28,Standard Class,Corporate,Illinois,Storage,2,41.184,50.965199999999996,0.40864475355077,4.201003337522302,72.7804575883319
2015-11-28,Standard Class,Corporate,Illinois,Storage,5,10.784,9.975200000000001,0.4049813321793727,1.4471902423191296,51.597491676697935
2015-11-28,Standard Class,Corporate,Illinois,Phones,6,107.984,98.5354,0.5010771677839114,4.446000484418803,57.5578430153548
2017-12-01,Second Class,Consumer,New York,Accessories,2,10.185,6.722100000000001,0.3643979010314738,0.596277012900048,34.60209097454555
2017-12-01,Second Class,Consumer,New York,Storage,3,73.85000000000001,71.6345,0.4164463063259719,0.0,18.20587137986287
2017-12-01,Second Class,Consumer,New York,Binders,4,4.38,2.847,0.3903126656501362,2.2397935688916237,52.69027501319924
2017-06-08,Standard Class,Corporate,Texas,Appliances,2,0.812,3.045,0.38925377632771574,3.6810086856879285,36.0161201944575
2014-09-19,Second Class,Corporate,Texas,Machines,3,1019.994,1189.993,0.7608333971612308,4.4838447349505675,23.756281140790687
2014-09-19,Second Class,Corporate,Texas,Machines,7,359.994,395.9934,0.6640530409603037,3.0392379190254912,46.31161276688256
2016-06-06,Standard Class,Consumer,Illinois,Phones,3,109.408,99.83479999999999,0.4334709515739008,1.1863047644365061,41.154489699951924
2015-11-10,Standard Class,Consumer,California,Accessories,1,79.9,44.74400000000001,0.42089850279916574,0.5350364558644616,63.933285056799285
2017-06-16,Standard Class,Corporate,North Carolina,Art,3,4.672,3.0951999999999997,0.3756996669866685,3.975185331547188,78.36195517371164
2016-01-22,Standard Class,Consumer,New Jersey,Fasteners,4,1.89,1.8144,0.4067959499281857,2.5304688814899805,43.543278222205906
2017-12-09,Standard Class,Corporate,Ohio,Storage,1,37.208,44.6496,0.40667834778174766,4.264112960907904,15.376847744789718
2017-12-09,Standard Class,Corporate,Ohio,Envelopes,3,19.192,11.995,0.3815506937413821,0.2961528660972226,33.52977168135409
2017-12-28,Second Class,Corporate,California,Storage,4,181.46,128.8366,0.49798437240021104,3.168604697029461,72.17197227206967
2015-07-30,First Class,Consumer,California,Accessories,6,34.98833333333334,19.593466666666668,0.45010562617428385,2.4717999926493435,94.2822752661573
2015-07-30,First Class,Consumer,California,Furnishings,2,2.64,1.4784000000000002,0.38490808801346016,1.3471569503255274,77.26157129302584
2015-07-30,First Class,Consumer,California,Binders,2,5.46,3.4125,0.36511527469333965,2.381337814411306,90.5082012267465
2017-09-16,First Class,Corporate,California,Paper,2,4.41,2.3814,0.3722585192442833,0.39480178161262186,79.21317752876033
2017-09-16,First Class,Corporate,California,Art,1,5.98,4.4252,0.3797672743506744,4.528797044433151,16.678419245822006
2017-10-13,Standard Class,Corporate,Pennsylvania,Paper,2,5.824,3.7855999999999996,0.36459370635396854,0.03871888420118873,63.8816723907049
2017-10-13,Standard Class,Corporate,Pennsylvania,Paper,4,4.544,3.0671999999999997,0.3851160334969426,0.0929261680736157,61.47067274713292
2017-10-13,Standard Class,Corporate,Pennsylvania,Storage,6,9.952,8.956800000000001,0.41966195019401503,0.07731445922486407,62.28055264781119
2017-10-13,Standard Class,Corporate,Pennsylvania,Labels,3,8.28,5.382000000000001,0.37260908320390257,0.09291812020280478,61.43668951492904
2015-09-26,Second Class,Consumer,Texas,Binders,4,0.52,1.3780000000000001,0.4169134370556813,0.5990934062233099,73.97786711566673
2015-09-26,Second Class,Consumer,Texas,Phones,5,222.88000000000002,147.65800000000002,0.5324663207340429,2.963894233027441,64.70248606313727
2015-11-02,Standard Class,Consumer,California,Tables,3,346.28,328.96599999999995,0.5588052816671951,4.368459795148999,70.1944306383121
2015-09-26,Standard Class,Consumer,Oregon,Paper,3,47.25333333333333,31.305333333333333,0.4094085042462942,1.6405666556403977,35.42062541679856
2015-09-26,Standard Class,Consumer,Oregon,Accessories,4,59.95,47.96,0.4336569496395527,1.110853482438913,85.6409323560954
2015-09-26,Standard Class,Consumer,Oregon,Paper,4,7.776,5.054399999999999,0.38624705439733414,3.6264109465252656,55.630082497945246
2016-12-18,Second Class,Corporate,Florida,Binders,7,36.294,60.49,0.5062239883951344,0.7384427397800729,72.69305487766923
2016-12-18,Second Class,Corporate,Florida,Appliances,2,97.264,85.106,0.419541085600178,0.1590379269142246,24.145363011593425
2016-12-18,Second Class,Corporate,Florida,Supplies,5,192.296,233.1589,0.5430884252972344,2.460283627584118,96.7753416453432
2016-11-20,Second Class,Home Office,Ohio,Fasteners,6,3.1826666666666665,2.0687333333333333,0.43960690485319737,0.5017126045713362,60.85797193853022
2016-11-20,Second Class,Home Office,Ohio,Labels,7,2.642285714285714,1.7505142857142855,0.4736169754826032,1.6567219993918263,87.21015039417033
2016-11-20,Second Class,Home Office,Ohio,Accessories,1,255.984,201.5874,0.49188092432719055,3.786098935062797,42.74668276108684
2016-11-20,Second Class,Home Office,Ohio,Bookcases,2,43.485,67.8366,0.41733324972951,1.1075785716790558,77.7311627308222
2014-12-26,First Class,Corporate,Colorado,Furnishings,8,37.552,27.6946,0.522928223539238,2.175589743800937,44.6235771485585
2014-12-26,First Class,Corporate,Colorado,Chairs,3,76.784,70.0654,0.41637177433728423,2.7894902452256454,56.48390971405716
2014-12-26,First Class,Corporate,Colorado,Furnishings,3,72.784,80.9722,0.4231282238688407,4.849285210065247,37.29887513641104
2014-12-26,First Class,Corporate,Colorado,Binders,5,15.719999999999999,28.296,0.43257608133786524,4.733728135105508,74.56969399626772
2014-12-26,First Class,Corporate,Colorado,Fasteners,3,9.184,6.0844,0.37316984152229143,2.2672932240956225,93.43683774274886
2016-10-28,Standard Class,Corporate,New Jersey,Paper,5,6.4799999999999995,3.3695999999999997,0.40545635079921555,1.1067296310861825,14.145364405194133
2016-10-28,Standard Class,Corporate,New Jersey,Storage,8,135.31,133.9569,0.5883756587685063,0.7258401981947723,57.463848894304306
2016-10-28,Standard Class,Corporate,New Jersey,Paper,3,18.97,9.864399999999998,0.38442401562189105,4.050173513307747,34.53322749610567
2016-10-28,Standard Class,Corporate,New Jersey,Furnishings,4,19.4,9.893999999999998,0.39480980528332665,4.033241282154857,34.02471708556847
2016-10-28,Standard Class,Corporate,New Jersey,Binders,1,14.28,7.711199999999999,0.38221314839736364,1.4559445461160945,54.60313609038532
2017-11-19,Standard Class,Consumer,Illinois,Tables,2,109.5375,175.26,0.4692588213996983,1.9232317824748553,47.95177951051418
2015-05-04,Second Class,Corporate,New York,Furnishings,2,13.4,6.968,0.3714830957100062,0.15047035851718826,71.89490921174435
2014-12-30,Standard Class,Corporate,Michigan,Art,3,3.28,2.3287999999999998,0.383662635719696,3.238735505226132,56.624434807939096
2014-06-01,Standard Class,Home Office,New Jersey,Binders,1,45.48,24.559199999999997,0.6114922474233906,4.43414675851017,18.307975061616688
2014-06-01,Standard Class,Home Office,New Jersey,Art,4,72.3,51.333,0.4375646011373396,2.1705298519083422,41.89539981498148
2017-04-15,First Class,Consumer,Virginia,Art,1,4.89,2.8850999999999996,0.3810085533968902,0.07448732613617064,51.08647762587046
2016-09-12,Second Class,Corporate,Colorado,Furnishings,4,3.784,2.8853,0.3903912851455972,3.9043666631361504,43.34830445186414
2016-09-12,Second Class,Corporate,Colorado,Chairs,2,233.384,207.1283,0.4768005146081443,1.1711564114167248,48.167990265546024
2016-09-12,Second Class,Corporate,Colorado,Furnishings,1,15.232,13.5184,0.3816692326287458,3.9533132200344743,51.94955421309827
2016-09-12,Second Class,Corporate,Colorado,Labels,3,2.088,1.4094,0.38908804888879805,0.1626545770735019,31.96773769990576
2014-09-27,Standard Class,Corporate,New Jersey,Furnishings,3,29.180000000000003,16.6326,0.3883683924011714,4.385533589847389,46.30377353325212
2014-08-09,Standard Class,Corporate,Florida,Phones,2,89.192,78.04299999999999,0.41645564641894,3.292687852289269,96.55493602286917
2014-08-09,Standard Class,Corporate,Florida,Paper,3,5.184,3.3695999999999997,0.37435419412219273,2.9519991867980697,33.875328051089255
2014-12-28,First Class,Corporate,Pennsylvania,Art,4,24.784,22.615399999999998,0.40495143984005866,0.0,37.87910558822426
2014-11-04,Standard Class,Home Office,New York,Chairs,1,135.882,111.7252,0.4547915929208598,0.07051262044031985,59.956357533203914
2014-11-04,Standard Class,Home Office,New York,Machines,1,3991.98,1995.99,0.8233938890687625,0.05179795275303801,48.236414306584564
2014-11-04,Standard Class,Home Office,New York,Phones,5,55.188,39.183479999999996,0.43739848671209025,0.06924775256145638,49.0118706144098
2014-11-04,Standard Class,Home Office,New York,Accessories,3,120.0,76.8,0.44455910993031034,0.05522498712832605,48.37422131851209
2014-11-04,Standard Class,Home Office,New York,Storage,1,43.57,30.499000000000002,0.4085002969180246,0.05569035569280111,50.47895661369143
2014-09-19,Standard Class,Corporate,California,Fasteners,2,3.58,1.79,0.3768843685933301,0.9743744732232049,30.142787735495947
2016-04-23,Standard Class,Corporate,California,Binders,6,41.92,28.296000000000003,0.459123893464056,1.4202891693025457,74.17871655076868
2016-04-23,Standard Class,Corporate,California,Accessories,1,99.99,64.9935,0.4337852754776074,0.836673031045261,66.98828206091048
2017-11-03,Second Class,Corporate,Tennessee,Furnishings,1,15.992,14.992500000000001,0.3803923753783976,0.7561229832652504,51.270766284566115
2016-08-30,First Class,Consumer,Pennsylvania,Phones,2,145.449,179.3871,0.4727796551868217,0.07610362275506846,76.70589252412553
2016-08-30,First Class,Consumer,Pennsylvania,Storage,1,54.224,50.834999999999994,0.41151470673893237,0.22133838101109443,79.84919170469709
2016-08-30,First Class,Consumer,Pennsylvania,Chairs,3,262.248,348.41519999999997,0.5471368556479316,0.21341560257112446,77.35520733505741
2016-08-30,First Class,Consumer,Pennsylvania,Labels,9,11.137777777777778,7.378777777777777,0.5436532157785955,0.23983154735052137,80.30165787890991
2016-08-30,First Class,Consumer,Pennsylvania,Binders,5,7.5528,13.09152,0.412748571675306,0.15284753959993472,71.67579955833813
2016-04-25,Second Class,Consumer,Pennsylvania,Phones,1,82.8,103.5,0.43676643198615855,0.2091543738776969,63.33378249549581
2016-04-25,Second Class,Consumer,Pennsylvania,Binders,1,20.724,34.54,0.40608416206488207,0.19065216103473498,45.69410794491799
2016-04-25,Second Class,Consumer,Pennsylvania,Binders,2,2.448,4.1616,0.378086108181581,0.36042692970892665,42.75691525923898
2015-09-01,Second Class,Consumer,California,Binders,1,4.752,3.1482,0.37840668105918257,0.9938496900030244,57.466510514125865
2015-09-01,Second Class,Consumer,California,Copiers,1,959.984,623.9896000000001,0.6966963192047657,2.652677297240331,32.44955040689136
2015-09-01,Second Class,Consumer,California,Binders,3,4.789333333333333,3.292666666666667,0.3749794602943409,3.143281090155583,67.80881815182852
2014-07-12,Standard Class,Corporate,California,Binders,2,3.856,2.4581999999999997,0.37319532797117466,0.6489823867640321,68.03787361274613
2014-07-12,Standard Class,Corporate,California,Tables,3,232.784,238.6036,0.509109348929252,4.052920770762819,91.34062856973854
2015-06-22,Second Class,Consumer,Utah,Fasteners,2,2.48,1.3144,0.39014320182579115,4.486508431670905,51.98891790083868
2014-04-13,Second Class,Corporate,Pennsylvania,Art,4,4.464,4.1850000000000005,0.3861294047136169,0.18713677569840928,60.612161817117666
2014-04-13,Second Class,Corporate,Pennsylvania,Binders,10,50.997,91.7946,0.6373175071645151,0.2564520068240347,58.21447712945138
2014-04-13,Second Class,Corporate,Pennsylvania,Fasteners,13,2.384,1.6092000000000002,0.6673845902309564,0.24423852121000786,51.19729390866501
2014-04-13,Second Class,Corporate,Pennsylvania,Phones,12,5.994,5.2947,0.6467455997991729,0.2635504238945714,53.262946928613694
2015-12-20,Standard Class,Consumer,Texas,Storage,3,29.599999999999998,30.34,0.40044931952844826,1.9796198427561642,56.117819274191724
